Date,Price,Open,High,Low,Vol.,Change %
4/9/2019,"105,959.00","107,915.00","107,915.00","105,646.00",1.38M,-1.31%
4/10/2019,"105,881.00","105,646.00","106,820.00","105,646.00",1.05M,-0.07%
4/11/2019,"106,115.00","105,881.00","106,585.00","105,881.00",460.62K,0.22%
4/12/2019,"106,194.00","106,115.00","106,507.00","105,568.00",821.42K,0.07%
4/16/2019,"106,428.00","105,646.00","106,741.00","105,646.00",616.97K,0.22%
4/17/2019,"105,646.00","106,741.00","107,133.00","105,568.00",1.04M,-0.73%
4/18/2019,"105,802.00","105,646.00","106,037.00","105,568.00",721.49K,0.15%
4/19/2019,"104,081.00","106,037.00","106,115.00","103,689.00",719.15K,-1.63%
4/22/2019,"101,420.00","102,516.00","103,298.00","101,107.00",1.70M,-2.56%
4/23/2019,"99,385.00","100,246.00","101,342.00","99,151.00",1.17M,-2.01%
4/24/2019,"101,342.00","100,011.00","101,342.00","99,698.00",578.99K,1.97%
4/25/2019,"101,342.00","101,420.00","101,498.00","100,403.00",497.20K,0.00%
4/26/2019,"101,576.00","101,576.00","101,968.00","101,185.00",678.29K,0.23%
5/2/2019,"101,733.00","101,733.00","102,594.00","101,498.00",884.39K,0.15%
5/3/2019,"102,516.00","102,516.00","102,516.00","101,655.00",583.67K,0.77%
5/6/2019,"101,029.00","101,968.00","101,968.00","100,168.00",442.69K,-1.45%
5/7/2019,"101,342.00","101,655.00","101,733.00","101,107.00",868.16K,0.31%
5/8/2019,"100,168.00","100,246.00","101,029.00","100,168.00",754.60K,-1.16%
5/9/2019,"100,324.00","100,559.00","101,029.00","100,168.00",345.22K,0.16%
5/10/2019,"101,811.00","100,559.00","101,811.00","100,559.00",440.03K,1.48%
5/13/2019,"104,785.00","101,576.00","104,785.00","101,576.00",1.17M,2.92%
5/14/2019,"106,037.00","103,455.00","106,741.00","103,455.00",1.32M,1.19%
5/15/2019,"106,115.00","106,037.00","106,741.00","105,176.00",427.02K,0.07%
5/16/2019,"106,741.00","105,881.00","106,741.00","105,646.00",842.56K,0.59%
5/17/2019,"106,115.00","106,820.00","106,820.00","106,037.00",522.46K,-0.59%
5/20/2019,"107,602.00","105,646.00","107,680.00","105,411.00",541.08K,1.40%
5/21/2019,"104,472.00","107,211.00","107,211.00","104,472.00",914.77K,-2.91%
5/22/2019,"103,376.00","104,863.00","105,646.00","103,220.00",743.24K,-1.05%
5/23/2019,"103,376.00","102,672.00","104,081.00","102,672.00",515.15K,0.00%
5/24/2019,"102,124.00","102,516.00","104,472.00","102,046.00",918.18K,-1.21%
5/27/2019,"104,863.00","102,516.00","104,863.00","101,655.00",384.07K,2.68%
5/28/2019,"103,298.00","104,863.00","105,255.00","103,063.00",730.55K,-1.49%
5/29/2019,"104,002.00","103,611.00","104,628.00","103,142.00",326.08K,0.68%
5/30/2019,"102,907.00","103,924.00","104,081.00","102,907.00",651.25K,-1.05%
5/31/2019,"101,342.00","102,829.00","103,142.00","101,342.00",853.67K,-1.52%
6/3/2019,"100,168.00","101,342.00","101,811.00","99,464.00",861.59K,-1.16%
6/4/2019,"100,637.00","100,559.00","100,950.00","100,168.00",567.18K,0.47%
6/5/2019,"100,954.00","101,825.00","102,300.00","100,558.00",430.54K,0.31%
6/6/2019,"100,162.00","100,954.00","101,192.00","99,687.00",658.38K,-0.78%
6/7/2019,"100,241.00","100,004.00","100,875.00","100,004.00",434.44K,0.08%
6/10/2019,"100,479.00","100,558.00","101,192.00","99,687.00",673.51K,0.24%
6/11/2019,"99,371.00","100,558.00","100,558.00","99,291.00",678.48K,-1.10%
6/12/2019,"99,133.00","99,133.00","99,608.00","99,054.00",839.86K,-0.24%
6/13/2019,"97,549.00","99,133.00","99,133.00","97,233.00",1.35M,-1.60%
6/14/2019,"97,945.00","97,391.00","98,341.00","97,312.00",799.06K,0.41%
6/17/2019,"97,945.00","97,945.00","98,024.00","97,233.00",759.28K,0.00%
6/18/2019,"97,391.00","97,391.00","97,945.00","97,391.00",1.25M,-0.57%
6/19/2019,"97,708.00","97,391.00","97,945.00","97,391.00",1.12M,0.33%
6/20/2019,"97,629.00","97,787.00","97,787.00","97,470.00",1.21M,-0.08%
6/21/2019,"99,371.00","97,629.00","99,371.00","97,629.00",3.14M,1.78%
6/24/2019,"97,470.00","99,687.00","99,687.00","97,470.00",738.11K,-1.91%
6/25/2019,"97,708.00","97,470.00","98,341.00","97,470.00",845.87K,0.24%
6/26/2019,"97,787.00","97,470.00","98,104.00","97,391.00",597.28K,0.08%
6/27/2019,"97,470.00","97,787.00","98,024.00","97,312.00",962.59K,-0.32%
6/28/2019,"97,391.00","97,391.00","97,549.00","96,203.00",1.10M,-0.08%
7/1/2019,"98,975.00","97,391.00","99,054.00","97,391.00",1.19M,1.63%
7/2/2019,"99,054.00","98,975.00","99,846.00","98,658.00",860.17K,0.08%
7/3/2019,"99,766.00","99,133.00","100,004.00","98,816.00",789.44K,0.72%
7/4/2019,"99,925.00","99,925.00","100,241.00","99,846.00",736.64K,0.16%
7/5/2019,"99,925.00","99,925.00","100,241.00","99,529.00",624.35K,0.00%
7/8/2019,"98,341.00","99,529.00","99,529.00","98,183.00",1.16M,-1.59%
7/9/2019,"98,975.00","98,341.00","98,975.00","97,866.00",1.14M,0.64%
7/10/2019,"98,975.00","98,975.00","99,371.00","98,816.00",505.13K,0.00%
7/11/2019,"99,133.00","99,371.00","99,371.00","98,975.00",332.64K,0.16%
7/12/2019,"98,183.00","99,133.00","99,212.00","98,183.00",444.88K,-0.96%
7/15/2019,"97,549.00","98,104.00","98,183.00","97,549.00",843.98K,-0.65%
7/16/2019,"98,183.00","98,024.00","98,341.00","97,787.00",615.05K,0.65%
7/17/2019,"99,291.00","98,183.00","99,687.00","98,104.00",1.16M,1.13%
7/18/2019,"98,658.00","98,975.00","99,291.00","98,579.00",849.26K,-0.64%
7/19/2019,"100,479.00","98,658.00","100,637.00","98,658.00",1.66M,1.85%
7/22/2019,"99,371.00","100,162.00","100,162.00","99,371.00",866.38K,-1.10%
7/23/2019,"99,291.00","99,371.00","99,450.00","98,816.00",917.46K,-0.08%
7/24/2019,"99,450.00","99,766.00","100,479.00","99,133.00",712.56K,0.16%
7/25/2019,"99,054.00","98,975.00","99,371.00","98,975.00",823.24K,-0.40%
7/26/2019,"98,579.00","99,212.00","99,687.00","98,579.00",631.33K,-0.48%
7/29/2019,"97,787.00","98,262.00","98,500.00","97,391.00",1.32M,-0.80%
7/30/2019,"97,787.00","98,975.00","99,450.00","97,787.00",1.11M,0.00%
7/31/2019,"97,549.00","97,787.00","98,183.00","97,312.00",979.38K,-0.24%
8/1/2019,"98,341.00","97,787.00","98,579.00","97,549.00",603.35K,0.81%
8/2/2019,"98,183.00","97,787.00","98,341.00","97,629.00",565.81K,-0.16%
8/5/2019,"96,599.00","97,787.00","98,500.00","96,599.00",1.06M,-1.61%
8/6/2019,"95,174.00","95,807.00","95,807.00","94,382.00",1.13M,-1.48%
8/7/2019,"95,807.00","95,174.00","96,441.00","95,174.00",878.14K,0.67%
8/8/2019,"95,728.00","95,807.00","96,283.00","95,174.00",684.77K,-0.08%
8/9/2019,"95,807.00","95,728.00","96,362.00","95,649.00",871.38K,0.08%
8/12/2019,"95,491.00","95,807.00","95,807.00","95,332.00",530.80K,-0.33%
8/13/2019,"93,432.00","95,016.00","95,174.00","93,432.00",1.41M,-2.16%
8/14/2019,"93,986.00","94,382.00","94,936.00","93,986.00",812.83K,0.59%
8/15/2019,"96,599.00","92,878.00","96,599.00","92,878.00",807.74K,2.78%
8/16/2019,"98,262.00","95,807.00","99,529.00","95,412.00",1.29M,1.72%
8/19/2019,"98,895.00","98,579.00","99,133.00","98,500.00",909.85K,0.64%
8/20/2019,"98,500.00","98,895.00","98,895.00","98,262.00",944.42K,-0.40%
8/21/2019,"98,104.00","98,183.00","98,420.00","97,787.00",697.03K,-0.40%
8/22/2019,"98,183.00","98,104.00","98,420.00","98,024.00",630.73K,0.08%
8/23/2019,"97,391.00","98,262.00","98,341.00","97,391.00",746.20K,-0.81%
8/26/2019,"95,412.00","96,599.00","96,758.00","95,174.00",1.01M,-2.03%
8/27/2019,"94,224.00","96,203.00","96,441.00","94,224.00",1.13M,-1.25%
8/28/2019,"94,541.00","95,016.00","95,095.00","94,382.00",626.04K,0.34%
8/29/2019,"97,391.00","95,016.00","97,391.00","94,857.00",673.84K,3.01%
8/30/2019,"97,391.00","97,391.00","98,341.00","97,153.00",956.51K,0.00%
9/3/2019,"98,183.00","97,391.00","98,420.00","97,391.00",893.81K,0.81%
9/4/2019,"98,024.00","98,183.00","98,183.00","97,074.00",486.96K,-0.16%
9/5/2019,"96,599.00","98,341.00","98,341.00","96,599.00",704.62K,-1.45%
9/6/2019,"97,233.00","96,599.00","97,470.00","96,599.00",379.18K,0.66%
9/9/2019,"98,579.00","97,391.00","98,579.00","96,995.00",598.62K,1.38%
9/10/2019,"97,945.00","98,420.00","98,420.00","97,629.00",777.47K,-0.64%
9/11/2019,"96,678.00","98,024.00","98,183.00","96,678.00",481.69K,-1.29%
9/12/2019,"96,599.00","96,995.00","97,629.00","96,124.00",721.04K,-0.08%
9/13/2019,"96,678.00","96,758.00","96,995.00","96,203.00",604.24K,0.08%
9/16/2019,"97,805.00","97,805.00","97,805.00","96,678.00",725.65K,1.17%
9/17/2019,"98,610.00","97,805.00","99,013.00","97,161.00",579.08K,0.82%
9/18/2019,"99,576.00","98,208.00","99,737.00","97,966.00",1.17M,0.98%
9/19/2019,"99,496.00","99,415.00","99,737.00","98,610.00",870.84K,-0.08%
9/20/2019,"98,288.00","99,576.00","99,576.00","98,288.00",1.95M,-1.21%
9/23/2019,"100,220.00","99,013.00","100,703.00","98,771.00",1.87M,1.97%
9/24/2019,"102,152.00","100,220.00","102,716.00","100,059.00",1.61M,1.93%
9/25/2019,"101,750.00","101,669.00","102,152.00","101,025.00",741.16K,-0.39%
9/26/2019,"104,648.00","102,313.00","104,728.00","101,830.00",1.94M,2.85%
9/27/2019,"104,728.00","104,648.00","105,533.00","104,165.00",1.42M,0.08%
9/30/2019,"104,406.00","104,728.00","105,211.00","104,165.00",1.06M,-0.31%
10/1/2019,"103,038.00","104,245.00","104,406.00","102,796.00",1.45M,-1.31%
10/2/2019,"102,233.00","102,635.00","102,877.00","101,589.00",2.48M,-0.78%
10/3/2019,"103,843.00","101,428.00","103,843.00","101,025.00",990.37K,1.57%
10/4/2019,"103,521.00","103,923.00","105,372.00","103,440.00",769.85K,-0.31%
10/7/2019,"103,923.00","103,360.00","104,648.00","103,199.00",1.00M,0.39%
10/8/2019,"103,843.00","103,521.00","104,084.00","103,521.00",644.93K,-0.08%
10/9/2019,"102,233.00","103,682.00","103,682.00","102,072.00",795.78K,-1.55%
10/10/2019,"102,233.00","101,991.00","103,440.00","101,991.00",530.58K,0.00%
10/11/2019,"103,038.00","102,233.00","103,038.00","102,152.00",757.57K,0.79%
10/14/2019,"103,521.00","103,843.00","103,843.00","102,957.00",703.25K,0.47%
10/15/2019,"103,279.00","103,440.00","104,245.00","102,796.00",1.40M,-0.23%
10/16/2019,"104,970.00","103,279.00","105,372.00","103,279.00",1.59M,1.64%
10/17/2019,"105,453.00","104,970.00","106,580.00","104,809.00",1.69M,0.46%
10/18/2019,"106,660.00","105,855.00","107,063.00","105,855.00",1.34M,1.14%
10/21/2019,"107,546.00","106,660.00","109,075.00","106,177.00",2.41M,0.83%
10/22/2019,"106,660.00","107,868.00","108,190.00","106,499.00",1.68M,-0.82%
10/23/2019,"106,499.00","106,660.00","106,821.00","105,614.00",1.02M,-0.15%
10/24/2019,"106,741.00","106,419.00","107,385.00","106,419.00",625.07K,0.23%
10/25/2019,"108,270.00","106,741.00","108,270.00","106,660.00",979.87K,1.43%
10/28/2019,"107,707.00","108,270.00","108,995.00","107,546.00",670.03K,-0.52%
10/29/2019,"107,948.00","107,626.00","108,592.00","107,546.00",624.34K,0.22%
10/30/2019,"106,258.00","108,190.00","108,512.00","105,453.00",1.56M,-1.57%
10/31/2019,"104,648.00","106,258.00","106,258.00","103,682.00",3.06M,-1.52%
11/1/2019,"106,580.00","104,809.00","107,063.00","104,809.00",1.16M,1.85%
11/4/2019,"105,694.00","107,063.00","107,063.00","105,131.00",1.69M,-0.83%
11/5/2019,"104,004.00","105,694.00","105,694.00","104,004.00",2.25M,-1.60%
11/6/2019,"104,728.00","103,843.00","105,050.00","103,440.00",1.42M,0.70%
11/7/2019,"103,923.00","104,245.00","104,487.00","103,601.00",1.04M,-0.77%
11/8/2019,"104,004.00","103,923.00","104,889.00","103,762.00",1.43M,0.08%
11/11/2019,"104,084.00","104,004.00","104,809.00","103,843.00",774.60K,0.08%
11/12/2019,"102,635.00","104,084.00","104,084.00","102,474.00",2.32M,-1.39%
11/13/2019,"101,025.00","102,635.00","102,635.00","100,945.00",2.35M,-1.57%
11/14/2019,"101,347.00","101,428.00","101,750.00","101,106.00",834.56K,0.32%
11/15/2019,"99,013.00","101,428.00","101,428.00","96,598.00",2.86M,-2.30%
11/18/2019,"97,242.00","99,013.00","99,335.00","96,920.00",2.01M,-1.79%
11/19/2019,"100,140.00","96,920.00","100,140.00","96,920.00",1.29M,2.98%
11/20/2019,"99,818.00","100,220.00","100,462.00","99,254.00",1.38M,-0.32%
11/21/2019,"98,208.00","99,415.00","99,657.00","97,966.00",1.67M,-1.61%
11/22/2019,"97,805.00","98,530.00","99,174.00","97,644.00",863.62K,-0.41%
11/25/2019,"98,932.00","98,369.00","99,254.00","97,081.00",816.89K,1.15%
11/26/2019,"99,013.00","98,932.00","99,818.00","98,771.00",1.17M,0.08%
11/27/2019,"98,288.00","99,576.00","99,576.00","98,288.00",440.30K,-0.73%
11/28/2019,"98,288.00","98,288.00","98,449.00","96,920.00",1.33M,0.00%
11/29/2019,"97,805.00","98,208.00","98,530.00","97,564.00",659.81K,-0.49%
12/2/2019,"95,229.00","97,805.00","97,805.00","95,229.00",1.79M,-2.63%
12/3/2019,"93,700.00","94,827.00","94,827.00","93,458.00",1.71M,-1.61%
12/4/2019,"95,632.00","93,700.00","95,632.00","93,700.00",832.44K,2.06%
12/5/2019,"94,827.00","96,356.00","96,356.00","94,827.00",832.98K,-0.84%
12/6/2019,"93,619.00","94,907.00","94,907.00","93,619.00",1.12M,-1.27%
12/9/2019,"95,068.00","93,619.00","95,149.00","93,619.00",919.26K,1.55%
12/10/2019,"95,149.00","95,068.00","95,551.00","94,585.00",1.02M,0.09%
12/11/2019,"95,471.00","94,746.00","95,471.00","94,424.00",952.73K,0.34%
12/12/2019,"95,954.00","95,793.00","96,195.00","95,712.00",841.66K,0.51%
12/13/2019,"94,988.00","96,034.00","96,517.00","94,988.00",677.62K,-1.01%
12/16/2019,"95,551.00","95,390.00","95,632.00","94,746.00",901.54K,0.59%
12/17/2019,"94,263.00","95,632.00","95,632.00","94,263.00",995.56K,-1.35%
12/18/2019,"95,471.00","94,505.00","95,793.00","94,424.00",1.68M,1.28%
12/19/2019,"96,356.00","95,471.00","96,598.00","95,471.00",1.90M,0.93%
12/20/2019,"96,598.00","96,598.00","96,839.00","96,195.00",2.19M,0.25%
12/23/2019,"94,988.00","96,598.00","96,598.00","94,988.00",943.32K,-1.67%
12/24/2019,"95,471.00","94,988.00","95,632.00","94,988.00",692.40K,0.51%
12/25/2019,"94,988.00","96,195.00","96,195.00","94,746.00",649.43K,-0.51%
12/26/2019,"94,988.00","95,637.00","95,800.00","94,988.00",414.18K,0.00%
12/27/2019,"95,962.00","94,988.00","96,206.00","94,176.00",460.15K,1.03%
12/30/2019,"94,582.00","95,637.00","95,800.00","94,582.00",806.57K,-1.44%
12/31/2019,"94,582.00","96,612.00","96,612.00","94,501.00",465.17K,0.00%
1/2/2020,"95,719.00","94,988.00","95,962.00","94,582.00",423.24K,1.20%
1/3/2020,"96,043.00","95,962.00","96,612.00","95,962.00",750.47K,0.34%
1/6/2020,"95,313.00","95,800.00","95,962.00","94,826.00",595.09K,-0.76%
1/7/2020,"96,206.00","95,394.00","96,449.00","95,394.00",551.42K,0.94%
1/8/2020,"96,449.00","96,206.00","96,449.00","95,394.00",1.01M,0.25%
1/9/2020,"96,287.00","96,612.00","97,018.00","96,125.00",748.96K,-0.17%
1/10/2020,"96,531.00","96,287.00","96,774.00","96,125.00",715.54K,0.25%
1/13/2020,"95,313.00","96,612.00","96,612.00","95,313.00",495.46K,-1.26%
1/14/2020,"95,637.00","95,313.00","95,881.00","95,069.00",402.22K,0.34%
1/15/2020,"95,637.00","95,637.00","95,719.00","95,150.00",818.09K,0.00%
1/16/2020,"95,962.00","95,637.00","96,206.00","95,150.00",654.11K,0.34%
1/17/2020,"96,287.00","95,962.00","96,287.00","95,637.00",450.04K,0.34%
1/20/2020,"96,612.00","96,612.00","96,774.00","96,125.00",592.32K,0.34%
1/21/2020,"98,235.00","96,612.00","98,966.00","96,287.00",1.02M,1.68%
1/22/2020,"98,479.00","98,235.00","98,966.00","98,235.00",953.33K,0.25%
1/30/2020,"94,663.00","96,612.00","97,261.00","94,338.00",1.84M,-3.87%
1/31/2020,"88,087.00","94,501.00","94,663.00","88,087.00",2.30M,-6.95%
2/3/2020,"87,925.00","82,404.00","89,711.00","81,998.00",2.75M,-0.18%
2/4/2020,"85,246.00","89,224.00","89,305.00","84,515.00",2.24M,-3.05%
2/5/2020,"86,545.00","86,382.00","87,438.00","83,865.00",1.85M,1.52%
2/6/2020,"87,275.00","86,057.00","88,168.00","85,976.00",2.56M,0.84%
2/7/2020,"89,467.00","87,438.00","89,711.00","87,356.00",1.83M,2.51%
2/10/2020,"88,493.00","88,493.00","88,818.00","87,113.00",1.09M,-1.09%
2/11/2020,"87,032.00","88,493.00","88,493.00","86,869.00",1.06M,-1.65%
2/12/2020,"87,032.00","87,681.00","87,681.00","87,032.00",1.01M,0.00%
2/13/2020,"86,788.00","87,032.00","87,275.00","86,545.00",856.27K,-0.28%
2/14/2020,"86,545.00","87,032.00","87,194.00","86,545.00",849.70K,-0.28%
2/17/2020,"87,275.00","86,707.00","87,356.00","86,707.00",748.02K,0.84%
2/18/2020,"85,652.00","87,519.00","87,519.00","85,489.00",1.29M,-1.86%
2/19/2020,"86,382.00","85,246.00","86,626.00","85,246.00",953.36K,0.85%
2/20/2020,"86,382.00","86,869.00","87,275.00","86,301.00",749.54K,0.00%
2/21/2020,"88,087.00","87,275.00","88,818.00","87,275.00",1.78M,1.97%
2/24/2020,"86,382.00","86,869.00","87,519.00","86,057.00",1.15M,-1.94%
2/25/2020,"87,681.00","86,301.00","88,087.00","86,057.00",1.44M,1.50%
2/26/2020,"85,246.00","86,626.00","86,626.00","85,246.00",1.62M,-2.78%
2/27/2020,"87,194.00","85,246.00","87,194.00","84,271.00",1.04M,2.29%
2/28/2020,"84,840.00","85,489.00","86,139.00","83,622.00",1.72M,-2.70%
3/2/2020,"84,840.00","84,840.00","85,652.00","84,271.00",1.09M,0.00%
3/3/2020,"85,489.00","85,652.00","86,220.00","84,921.00",889.66K,0.76%
3/4/2020,"85,083.00","85,489.00","86,057.00","84,840.00",735.36K,-0.47%
3/5/2020,"84,840.00","85,246.00","85,976.00","84,840.00",525.62K,-0.29%
3/6/2020,"84,596.00","84,840.00","85,083.00","84,109.00",797.90K,-0.29%
3/9/2020,"78,751.00","81,186.00","83,216.00","78,751.00",2.83M,-6.91%
3/10/2020,"82,566.00","77,939.00","82,648.00","77,939.00",2.11M,4.84%
3/11/2020,"82,485.00","82,810.00","85,246.00","80,537.00",2.75M,-0.10%
3/12/2020,"81,917.00","78,913.00","82,404.00","78,751.00",2.92M,-0.69%
3/13/2020,"80,456.00","77,289.00","81,673.00","77,289.00",2.59M,-1.78%
3/16/2020,"78,751.00","80,456.00","80,537.00","78,345.00",1.30M,-2.12%
3/17/2020,"77,939.00","77,939.00","78,264.00","77,127.00",2.15M,-1.03%
3/18/2020,"77,127.00","78,101.00","79,400.00","77,127.00",1.59M,-1.04%
3/19/2020,"72,256.00","75,503.00","76,315.00","72,256.00",3.33M,-6.32%
3/20/2020,"73,068.00","72,256.00","74,123.00","72,256.00",2.78M,1.12%
3/23/2020,"67,953.00","72,337.00","72,337.00","67,953.00",2.63M,-7.00%
3/24/2020,"69,901.00","67,953.00","71,688.00","67,953.00",2.09M,2.87%
3/25/2020,"74,691.00","73,555.00","74,773.00","73,149.00",3.59M,6.85%
3/26/2020,"76,315.00","74,935.00","77,127.00","72,093.00",3.07M,2.17%
3/27/2020,"76,396.00","75,503.00","77,371.00","74,691.00",3.31M,0.11%
3/30/2020,"74,042.00","73,068.00","75,097.00","72,256.00",1.87M,-3.08%
3/31/2020,"73,880.00","75,097.00","75,828.00","73,068.00",1.55M,-0.22%
4/1/2020,"76,315.00","73,880.00","76,315.00","73,880.00",1.39M,3.30%
4/3/2020,"77,127.00","76,721.00","77,533.00","76,315.00",2.32M,1.06%
4/6/2020,"78,101.00","78,345.00","78,426.00","77,127.00",2.21M,1.26%
4/7/2020,"79,969.00","78,345.00","80,374.00","77,776.00",2.73M,2.39%
4/8/2020,"80,374.00","79,563.00","80,374.00","78,345.00",1.09M,0.51%
4/9/2020,"81,267.00","81,105.00","81,917.00","80,537.00",1.46M,1.11%
4/10/2020,"80,862.00","81,186.00","81,186.00","79,644.00",1.33M,-0.50%
4/13/2020,"80,456.00","80,862.00","81,024.00","79,806.00",1.35M,-0.50%
4/14/2020,"80,374.00","80,780.00","80,943.00","80,131.00",1.27M,-0.10%
4/15/2020,"80,537.00","80,943.00","80,943.00","80,537.00",1.06M,0.20%
4/16/2020,"80,618.00","80,618.00","80,780.00","80,293.00",1.39M,0.10%
4/17/2020,"80,618.00","81,186.00","81,267.00","80,374.00",2.12M,0.00%
4/20/2020,"81,186.00","81,186.00","82,161.00","81,186.00",1.77M,0.70%
4/21/2020,"78,588.00","81,186.00","81,186.00","77,776.00",2.56M,-3.20%
4/22/2020,"79,157.00","78,020.00","79,238.00","77,776.00",1.30M,0.72%
4/23/2020,"78,020.00","80,050.00","80,050.00","77,858.00",1.73M,-1.44%
4/24/2020,"83,460.00","80,618.00","83,460.00","79,157.00",4.35M,6.97%
4/27/2020,"83,460.00","86,463.00","86,463.00","83,460.00",2.34M,0.00%
4/28/2020,"81,592.00","83,460.00","83,622.00","80,943.00",1.68M,-2.24%
4/29/2020,"80,374.00","80,780.00","81,105.00","80,374.00",2.12M,-1.49%
5/4/2020,"79,238.00","78,751.00","80,374.00","78,751.00",1.48M,-1.41%
5/5/2020,"81,592.00","80,212.00","81,917.00","79,563.00",1.40M,2.97%
5/6/2020,"82,404.00","81,755.00","82,404.00","80,943.00",1.33M,1.00%
5/7/2020,"83,947.00","82,485.00","84,271.00","82,404.00",1.90M,1.87%
5/8/2020,"85,246.00","84,840.00","87,356.00","84,434.00",3.82M,1.55%
5/11/2020,"88,087.00","85,246.00","88,087.00","85,002.00",2.15M,3.33%
5/12/2020,"92,471.00","88,087.00","92,877.00","87,194.00",3.53M,4.98%
5/13/2020,"92,309.00","91,903.00","93,364.00","89,305.00",3.01M,-0.18%
5/14/2020,"91,741.00","91,416.00","92,471.00","91,335.00",1.68M,-0.62%
5/15/2020,"89,954.00","91,741.00","92,146.00","88,818.00",2.78M,-1.95%
5/18/2020,"90,198.00","89,954.00","90,766.00","88,493.00",1.08M,0.27%
5/19/2020,"91,416.00","92,390.00","92,877.00","91,172.00",1.72M,1.35%
5/20/2020,"92,552.00","91,335.00","92,877.00","91,335.00",1.44M,1.24%
5/21/2020,"93,364.00","92,552.00","93,364.00","92,146.00",1.90M,0.88%
5/22/2020,"92,877.00","92,877.00","93,202.00","92,146.00",1.30M,-0.52%
5/25/2020,"95,475.00","92,958.00","95,475.00","92,634.00",1.90M,2.80%
5/26/2020,"95,475.00","95,800.00","95,800.00","93,527.00",1.18M,0.00%
5/27/2020,"93,364.00","95,556.00","95,637.00","93,364.00",1.33M,-2.21%
5/28/2020,"93,202.00","93,364.00","94,176.00","93,202.00",1.21M,-0.17%
5/29/2020,"93,364.00","92,146.00","93,527.00","92,146.00",1.44M,0.17%
6/1/2020,"94,257.00","93,445.00","94,988.00","93,445.00",1.26M,0.96%
6/2/2020,"94,176.00","94,257.00","94,988.00","93,933.00",1.07M,-0.09%
6/3/2020,"94,663.00","94,338.00","95,881.00","93,851.00",1.59M,0.52%
6/4/2020,"95,637.00","94,988.00","95,719.00","94,988.00",882.50K,1.03%
6/5/2020,"96,774.00","95,637.00","96,774.00","94,744.00",1.29M,1.19%
6/8/2020,"99,697.00","96,774.00","100,184.00","96,693.00",1.70M,3.02%
6/9/2020,"101,483.00","99,940.00","102,295.00","99,940.00",2.05M,1.79%
6/10/2020,"99,859.00","102,295.00","102,295.00","99,697.00",1.49M,-1.60%
6/11/2020,"99,291.00","99,859.00","101,483.00","98,235.00",1.32M,-0.57%
6/12/2020,"95,800.00","95,800.00","97,261.00","93,040.00",2.87M,-3.52%
6/15/2020,"90,929.00","97,424.00","98,154.00","90,929.00",2.47M,-5.08%
6/16/2020,"94,988.00","93,040.00","95,394.00","92,552.00",1.01M,4.46%
6/17/2020,"93,851.00","94,988.00","95,150.00","93,689.00",616.28K,-1.20%
6/18/2020,"93,527.00","93,851.00","94,663.00","92,634.00",627.79K,-0.35%
6/19/2020,"93,364.00","93,527.00","94,582.00","93,364.00",1.50M,-0.17%
6/22/2020,"93,689.00","93,364.00","94,095.00","93,202.00",1.04M,0.35%
6/23/2020,"94,176.00","94,176.00","94,501.00","93,851.00",1.28M,0.52%
6/24/2020,"95,069.00","94,501.00","96,125.00","94,501.00",901.15K,0.95%
6/25/2020,"94,501.00","94,582.00","94,582.00","93,608.00",687.32K,-0.60%
6/26/2020,"94,095.00","94,663.00","95,069.00","93,689.00",594.90K,-0.43%
6/29/2020,"92,039.00","93,766.00","94,013.00","90,558.00",1.82M,-2.19%
6/30/2020,"92,697.00","92,943.00","93,355.00","92,039.00",957.55K,0.71%
7/1/2020,"87,375.50","85,851.90","87,604.00","85,318.70",540.02K,-5.74%
7/2/2020,"86,080.50","87,451.70","87,527.80","86,080.50",864.58K,-1.48%
7/3/2020,"86,918.40","86,080.50","86,994.60","85,928.10",875.15K,0.97%
7/6/2020,"88,746.70","87,223.10","88,822.90","87,070.80",1.58M,2.10%
7/7/2020,"88,365.80","88,746.70","89,203.70","88,365.80",1.23M,-0.43%
7/8/2020,"87,984.90","88,365.80","88,365.80","87,984.90",661.57K,-0.43%
7/9/2020,"88,289.60","87,984.90","88,899.00","87,984.90",1.87M,0.35%
7/10/2020,"87,832.50","88,365.80","88,670.50","87,832.50",812.62K,-0.52%
7/13/2020,"87,451.70","87,832.50","88,213.40","87,070.80",1.13M,-0.43%
7/14/2020,"87,756.40","86,994.60","87,756.40","86,766.10",877.40K,0.35%
7/15/2020,"88,365.80","88,365.80","89,127.60","88,365.80",1.22M,0.69%
7/16/2020,"89,508.50","88,899.00","89,508.50","88,518.10",1.33M,1.29%
7/17/2020,"88,975.20","88,899.00","89,432.30","88,746.70",700.21K,-0.60%
7/20/2020,"88,137.30","88,365.80","88,899.00","87,984.90",569.64K,-0.94%
7/21/2020,"88,365.80","88,137.30","88,594.30","87,299.30",1.94M,0.26%
7/22/2020,"86,918.40","87,908.70","88,365.80","86,918.40",1.26M,-1.64%
7/23/2020,"86,994.60","86,994.60","87,299.30","86,461.40",919.80K,0.09%
7/24/2020,"84,633.10","86,994.60","86,994.60","83,033.40",2.78M,-2.71%
7/27/2020,"78,767.40","81,586.00","81,966.90","78,767.40",3.06M,-6.93%
7/28/2020,"83,719.00","79,224.50","83,719.00","79,224.50",1.67M,6.29%
7/29/2020,"80,748.10","82,652.50","82,957.20","80,367.20",1.80M,-3.55%
7/30/2020,"83,033.40","82,271.60","83,414.30","81,357.50",1.23M,2.83%
